Percentiles,ServerCount
72.0,51.0
72.1,51.0
72.2,52.0
72.3,52.0
72.4,52.0
72.5,52.0
72.6,52.0
72.7,52.0
72.8,52.0
72.9,52.0
73.0,52.0
73.1,52.0
73.2,52.0
73.3,53.0
73.4,53.0
73.5,53.0
73.6,53.0
73.7,53.0
73.8,53.0
73.9,53.0
74.0,53.0
74.1,53.0
74.2,54.0
74.3,54.0
74.4,54.0
74.5,54.0
74.6,54.0
74.7,54.0
74.8,54.0
74.9,55.0
75.0,55.0
75.1,55.0
75.2,55.0
75.3,55.0
75.4,55.0
75.5,56.0
75.6,56.0
75.7,56.0
75.8,56.0
75.9,56.0
76.0,56.0
76.1,56.0
76.2,56.0
76.3,56.0
76.4,56.0
76.5,57.0
76.6,57.0
76.7,57.0
76.8,57.0
76.9,57.0
77.0,57.0
77.1,57.0
77.2,58.0
77.3,58.0
77.4,58.0
77.5,58.0
77.6,58.0
77.7,58.0
77.8,58.0
77.9,58.0
78.0,58.0
78.1,59.0
78.2,59.0
78.3,59.0
78.4,59.0
78.5,59.0
78.6,59.0
78.7,59.0
78.8,59.0
78.9,59.0
79.0,59.0
79.1,60.0
79.2,60.0
79.3,60.0
79.4,60.0
79.5,60.0
79.6,60.0
79.7,60.0
79.8,60.0
79.9,60.0
80.0,60.0
80.1,60.0
80.2,61.0
80.3,61.0
80.4,61.0
80.5,61.0
80.6,61.0
80.7,61.0
80.8,61.0
80.9,61.0
81.0,61.0
81.1,61.0
81.2,62.0
81.3,62.0
81.4,62.0
81.5,62.0
81.6,62.0
81.7,62.0
81.8,62.0
81.9,62.0
82.0,63.0
82.1,63.0
82.2,63.0
82.3,63.0
82.4,63.0
82.5,63.0
82.6,63.0
82.7,63.0
82.8,63.0
82.9,63.0
83.0,63.0
83.1,63.0
83.2,63.0
83.3,64.0
83.4,64.0
83.5,64.0
83.6,64.0
83.7,64.0
83.8,64.0
83.9,64.0
84.0,64.0
84.1,64.0
84.2,65.0
84.3,65.0
84.4,65.0
84.5,65.0
84.6,65.0
84.7,65.0
84.8,65.0
84.9,65.0
85.0,66.0
85.1,66.0
85.2,66.0
85.3,66.0
85.4,66.0
85.5,66.0
85.6,67.0
85.7,67.0
85.8,67.0
85.9,67.0
86.0,67.0
86.1,68.0
86.2,68.0
86.3,68.0
86.4,68.0
86.5,68.0
86.6,68.0
86.7,69.0
86.8,69.0
86.9,69.0
87.0,69.0
87.1,70.0
87.2,70.0
87.3,70.0
87.4,70.0
87.5,70.0
87.6,70.0
87.7,71.0
87.8,71.0
87.9,71.0
88.0,71.0
88.1,71.0
88.2,71.0
88.3,72.0
88.4,72.0
88.5,72.0
88.6,73.0
88.7,73.0
88.8,73.0
88.9,73.0
89.0,73.0
89.1,74.0
89.2,74.0
89.3,74.0
89.4,74.0
89.5,74.0
89.6,74.0
89.7,75.0
89.8,75.0
89.9,75.0
90.0,75.0
90.1,75.0
90.2,75.0
90.3,76.0
90.4,76.0
90.5,76.0
90.6,76.0
90.7,77.0
90.8,77.0
90.9,77.0
91.0,77.0
91.1,77.0
91.2,77.0
91.3,77.0
91.4,78.0
91.5,78.0
91.6,79.0
91.7,79.0
91.8,79.0
91.9,80.0
92.0,80.0
92.1,80.0
92.2,81.0
92.3,81.0
92.4,82.0
92.5,82.0
92.6,83.0
92.7,83.0
92.8,83.0
92.9,83.0
93.0,83.0
93.1,84.0
93.2,84.0
93.3,84.0
93.4,85.0
93.5,85.0
93.6,86.0
93.7,86.0
93.8,86.0
93.9,87.0
94.0,87.0
94.1,88.0
94.2,88.0
94.3,89.0
94.4,89.0
94.5,89.0
94.6,89.0
94.7,90.0
94.8,90.0
94.9,91.0
95.0,91.0
95.1,92.0
95.2,92.0
95.3,93.0
95.4,93.0
95.5,93.0
95.6,94.0
95.7,95.0
95.8,95.0
95.9,96.0
96.0,97.0
96.1,97.0
96.2,98.0
96.3,98.0
96.4,98.0
96.5,100.0
96.6,101.0
96.7,102.0
96.8,102.0
96.9,104.0
97.0,105.0
97.1,105.0
97.2,105.0
97.3,107.0
97.4,108.0
97.5,109.0
97.6,112.0
97.7,113.0
97.8,115.0
97.9,115.0
98.0,116.0
98.1,118.0
98.2,123.0
98.3,124.0
98.4,126.0
98.5,129.0
98.6,135.0
98.7,137.0
98.8,140.0
98.9,144.0
99.0,148.0
99.1,154.0
99.2,235.0
99.3,253.0
99.4,265.0
99.5,276.0
99.6,279.0
99.7,292.0
99.8,306.0
99.9,322.0
